"Title" "MeanRating"
"8344" "Taxi (1998)" 3
"8345" "Taxi (2004)" 2
"8346" "Taxi 2 (2000)" 4
"8347" "Taxi 3 (2003)" 3
"8348" "Taxi 4 (2007)" 2
"8349" "Taxi Driver (1976)" 4
"8350" "Taxi to the Dark Side (2007)" 4
"8351" "Tea with Mussolini (1999)" 4
"8352" "Teacher's Pet (1958)" 4
"8353" "Teaching Mrs. Tingle (1999)" 2
"8354" "Teahouse of the August Moon, The (1956)" 4
"8355" "Team America: World Police (2004)" 3
"8356" "Tears for Sale (2008)" 4
"8357" "Tears of the Sun (2003)" 3
"8358" "Ted (2012)" 3
"8359" "Ted 2 (2015)" 3
"8360" "Teddy Bear (Mis) (1981)" 4
"8361" "Teen Wolf (1985)" 3
"8362" "Teenage Mutant Ninja Turtles (1990)" 3
"8363" "Teenage Mutant Ninja Turtles (2014)" 3
"8364" "Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)" 3
"8365" "Teenage Mutant Ninja Turtles III (1993)" 2
"8366" "Teenage Mutant Ninja Turtles: Out of the Shadows (2016)" 2
"8367" "Teenage Mutant Ninja Turtles: Turtles Forever (2009)" 3
"8368" "Teeth (2007)" 2
"8369" "Tekkonkinkreet (Tekkon kinkurîto) (2006)" 5
"8370" "Teknolust (2002)" 2
"8371" "Tell No One (Ne le dis a personne) (2006)" 4
"8372" "Temple Grandin (2010)" 4
"8373" "Temptress Moon (Feng Yue) (1996)" 3
"8374" "Ten Commandments, The (1956)" 4
"8375" "Ten, The (2007)" 4
"8376" "Tenacious D in The Pick of Destiny (2006)" 3
"8377" "Tenant, The (Locataire, Le) (1976)" 4
"8378" "Tenchi Muyô! In Love (1996)" 5
"8379" "Tender Mercies (1983)" 3
"8380" "Tenebre (1982)" 2
"8381" "Tequila Sunrise (1988)" 3
"8382" "Terminal Velocity (1994)" 3
"8383" "Terminal, The (2004)" 3
"8384" "Terminator 2: Judgment Day (1991)" 4
"8385" "Terminator 3: Rise of the Machines (2003)" 3
"8386" "Terminator Genisys (2015)" 2
"8387" "Terminator Salvation (2009)" 3
"8388" "Terminator, The (1984)" 4
"8389" "Terms of Endearment (1983)" 4
"8390" "Terri (2011)" 4
"8391" "Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)" 3
"8392" "Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)" 4
"8393" "Tetro (2009)" 4
"8394" "Tetsuo, the Ironman (Tetsuo) (1988)" 4
"8395" "Tex (1982)" 4
"8396" "Texas - Doc Snyder hält die Welt in Atem (1993)" 4
"8397" "Texas Chainsaw 3D (2013)" 2
"8398" "Texas Chainsaw Massacre 2, The (1986)" 2
"8399" "Texas Chainsaw Massacre, The (1974)" 3
"8400" "Texas Chainsaw Massacre, The (2003)" 2
"8401" "Texas Chainsaw Massacre: The Beginning, The (2006)" 2
"8402" "Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)" 3
"8403" "Texas Rangers (2001)" 2
"8404" "Thank You for Smoking (2006)" 4
"8405" "That's Entertainment (1974)" 4
"8406" "That's My Boy (2012)" 2
"8407" "That Awkward Moment (2014)" 3
"8408" "That Darn Cat (1997)" 3
"8409" "That Darn Cat! (1965)" 2
"8410" "That Demon Within (2014)" 2
"8411" "That Munchhausen (1979)" 4
"8412" "That Obscure Object of Desire (Cet obscur objet du désir) (1977)" 3
"8413" "That Sugar Film (2014)" 4
"8414" "That Thing You Do! (1996)" 3
"8415" "That Touch of Mink (1962)" 4
"8416" "The 5th Wave (2016)" 2
"8417" "The Accountant (2016)" 3
"8418" "The Adderall Diaries (2015)" 2
"8419" "The Adventures of Sherlock Holmes and Doctor Watson" 5
"8420" "The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980)" 5
"8421" "The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980)" 4
"8422" "The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)" 5
"8423" "The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979)" 5
"8424" "The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981)" 4
"8425" "The African Doctor (2016)" 4
"8426" "The Alamo (2004)" 4
"8427" "The Amazing Screw-On Head (2006)" 4
"8428" "The Amazing Spider-Man 2 (2014)" 3
"8429" "The Angry Birds Movie (2016)" 2
"8430" "The Artist (2011)" 4
"8431" "The Barkley Marathons: The Race That Eats Its Young (2015)" 4
"8432" "The Beast of Hollow Mountain (1956)" 0
"8433" "The Beguiled (2017)" 3
"8434" "The BFG (2016)" 2
"8435" "The Big Bus (1976)" 5
"8436" "The Big Sick (2017)" 4
"8437" "The Blue Lagoon (1949)" 3
"8438" "The Blue Planet (2001)" 5
"8439" "The Book of Life (2014)" 4
"8440" "The Boss (2016)" 3
"8441" "The Boss Baby (2017)" 4
"8442" "The Boy and the Beast (2015)" 4
"8443" "The Boy Next Door (2015)" 1
"8444" "The Brain (1969)" 4
"8445" "The Brand New Testament (2015)" 4
"8446" "The Bremen Town Musicians (1969)" 5
"8447" "The Brothers Grimsby (2016)" 3
"8448" "The Butterfly Effect (2004)" 4
"8449" "The Butterfly Effect 3: Revelations (2009)" 0
"8450" "The Cave of the Golden Rose (1991)" 4
"8451" "The Chumscrubber (2005)" 2
"8452" "The Circle (2016)" 2
"8453" "The Clapper (2018)" 2
"8454" "The Cloverfield Paradox (2018)" 2
"8455" "The Cobbler (2015)" 4
"8456" "The Commuter (2018)" 2
"8457" "The Conjuring 2 (2016)" 2
"8458" "The Count of Monte Cristo (2002)" 4
"8459" "The Crew (2016)" 2
"8460" "The D Train (2015)" 2
"8461" "The Danish Girl (2015)" 4
"8462" "The Dark Tower (2017)" 4
"8463" "The Dark Valley (2014)" 2
"8464" "The Darkest Minds (2018)" 4
"8465" "The Deadly Bees (1967)" 1
"8466" "The Death of Louis XIV (2016)" 4
"8467" "The Death of Stalin (2017)" 4
"8468" "The Devil's Advocate (1997)" 3
"8469" "The Devil's Candy (2015)" 2
"8470" "The Diary of Anne Frank (1959)" 4
"8471" "The Diary of Anne Frank (2009)" 2
"8472" "The Disaster Artist (2017)" 4
"8473" "The Do-Over (2016)" 4
"8474" "The Dressmaker (2015)" 3
"8475" "The Drop (2014)" 3
"8476" "The DUFF (2015)" 3
"8477" "The Duke of Burgundy (2014)" 4
"8478" "The Edge of Seventeen (2016)" 3
"8479" "The Editor (2015)" 5
"8480" "The Electric Hotel (1908)" 4
"8481" "The Emoji Movie (2017)" 0
"8482" "The Emperor's Club (2002)" 4
"8483" "The End of the Tour (2015)" 4
"8484" "The Escort (2015)" 3
"8485" "The Even Stevens Movie (2003)" 4
"8486" "The Expendables 3 (2014)" 4
"8487" "The Eye: Infinity (2005)" 5
"8488" "The Face of an Angel (2015)" 2
"8489" "The Falcon and the Snowman (1985)" 3
"8490" "The Fate of the Furious (2017)" 2
"8491" "The Fault in Our Stars (2014)" 3
"8492" "The Final Girls (2015)" 3
"8493" "The Finest Hours (2016)" 3
"8494" "The Flash 2 - Revenge of the Trickster (1991)" 2
"8495" "The Fool (2014)" 4
"8496" "The Forbidden Dance (1990)" 2
"8497" "The Forgotten Space (2010)" 4
"8498" "The Founder (2016)" 4
"8499" "The Fox and the Hound 2 (2006)" 5
"8500" "The FP (2012)" 4
"8501" "The Fundamentals of Caring (2016)" 4
"8502" "The Gallows (2015)" 2
"8503" "The Gambler (2014)" 2
"8504" "The Gift (2015)" 3
"8505" "The Girl on the Train (2016)" 4
"8506" "The Girl with All the Gifts (2016)" 5
"8507" "The Girls (1961)" 5
"8508" "The Godfather Trilogy: 1972-1990 (1992)" 5
"8509" "The Golden Voyage of Sinbad (1973)" 4
"8510" "The Good Boy (2016)" 4
"8511" "The Good Dinosaur (2015)" 3
"8512" "The Gracefield Incident (2015)" 0
"8513" "The Grandmother (1970)" 2
"8514" "The Great Hypnotist (2014)" 4
"8515" "The Great Raid (2005)" 3
"8516" "The Great Train Robbery (1903)" 2
"8517" "The Great Train Robbery (1978)" 4
"8518" "The Greatest Showman (2017)" 3
"8519" "The Green Inferno (2014)" 4
"8520" "The Green Prince (2014)" 2
"8521" "The Hairdresser (2010)" 4
"8522" "The Handmaiden (2016)" 3
"8523" "The Hateful Eight (2015)" 4
"8524" "The Hero (2017)" 4
"8525" "The Hitman's Bodyguard (2017)" 3
"8526" "The Hobbit: The Battle of the Five Armies (2014)" 3
"8527" "The Hound of the Baskervilles (1988)" 3
"8528" "The House (2017)" 4
"8529" "The Hundred-Foot Journey (2014)" 4
"8530" "The Hunger (1983)" 4
"8531" "The Hunger Games (2012)" 3
"8532" "The Hunger Games: Catching Fire (2013)" 4
"8533" "The Hunger Games: Mockingjay - Part 1 (2014)" 4
"8534" "The Hunger Games: Mockingjay - Part 2 (2015)" 4
"8535" "The Hungover Games (2014)" 2
"8536" "The Huntsman Winter's War (2016)" 1
"8537" "The Idolmaker (1980)" 4
"8538" "The Imitation Game (2014)" 4
"8539" "The Importance of Being Earnest (1952)" 4
"8540" "The Infiltrator (2016)" 4
"8541" "The Intern (2015)" 4
"8542" "The Interview (2014)" 3
"8543" "The Island (2006)" 4
"8544" "The Jane Austen Book Club (2007)" 4
"8545" "The Jinx: The Life and Deaths of Robert Durst (2015)" 5
"8546" "The Jungle Book (2016)" 4
"8547" "The Lair of the White Worm (1988)" 4
"8548" "The Last Five Years (2014)" 4
"8549" "The Last Witch Hunter (2015)" 3
"8550" "The Legend of Tarzan (2016)" 3
"8551" "The Lego Batman Movie (2017)" 4
"8552" "The Lego Movie (2014)" 4
"8553" "The Little Prince (2015)" 2
"8554" "The Little World of Don Camillo (1952)" 3
"8555" "The Lobster (2015)" 4
"8556" "The Loft (2014)" 2
"8557" "The Longest Ride (2015)" 2
"8558" "The Longest Week (2014)" 2
"8559" "The Lord's Lantern in Budapest (1999)" 4
"8560" "The Lost Room (2006)" 4
"8561" "The Love Bug (1997)" 5
"8562" "The Lovers (2015)" 2
"8563" "The Machinist (2004)" 4
"8564" "The Madagascar Penguins in a Christmas Caper (2005)" 4
"8565" "The Magic Ring (1982)" 4
"8566" "The Magician (1958)" 4
"8567" "The Magnificent Ruffians (1979)" 4
"8568" "The Magnificent Seven (2016)" 4
"8569" "The Maid's Room (2014)" 2
"8570" "The Malibu Bikini Shop (1986)" 1
"8571" "The Man from Nowhere (2010)" 4
"8572" "The Man from U.N.C.L.E. (2015)" 3
"8573" "The Man in the Moon (1991)" 4
"8574" "The Man Who Killed Don Quixote (2018)" 4
"8575" "The Man Who Knew Infinity (2016)" 3
"8576" "The Martian (2015)" 4
"8577" "The Meddler (2016)" 2
"8578" "The Meyerowitz Stories (2017)" 4
"8579" "The Monkey King (1964)" 4
"8580" "The Mule (2014)" 4
"8581" "The Mummy (2017)" 4
"8582" "The Natural Love (1996)" 4
"8583" "The Neon Demon (2016)" 3
"8584" "The Nice Guys (2016)" 4
"8585" "The Night Before (1988)" 3
"8586" "The Night Before (2015)" 4
"8587" "The Night Is Short, Walk on Girl (2017)" 4
"8588" "The Nut Job 2: Nutty by Nature (2017)" 2
"8589" "The OA" 4
"8590" "The Odyssey (1997)" 3
"8591" "The Opposite Sex (2014)" 2
"8592" "The Overnight (2015)" 4
"8593" "The Pacific (2010)" 5
"8594" "The Perfect Guy (2015)" 2
"8595" "The Plague of the Zombies (1966)" 3
"8596" "The Players Club (1998)" 4
"8597" "The Post (2017)" 4
"8598" "The Prime Gig (2000)" 2
"8599" "The Professional: Golgo 13 (1983)" 3
"8600" "The Pumaman (1980)" 0
"8601" "The Punisher: Dirty Laundry (2012)" 2
"8602" "The Purge: Election Year (2016)" 3
"8603" "The Purple Sea (2009)" 4
"8604" "The Putin Interviews (2017)" 2
"8605" "The Queen (2006)" 4
"8606" "The Quiet Family (1998)" 2
"8607" "The Rabbi's Cat (Le chat du rabbin) (2011)" 3
"8608" "The Raid 2: Berandal (2014)" 4
"8609" "The Raid: Redemption (2011)" 4
"8610" "The Red Turtle (2016)" 4
"8611" "The Return of Don Camillo (1953)" 3
"8612" "The Revenant (2015)" 4
"8613" "The Ridiculous 6 (2015)" 3
"8614" "The Road Within (2014)" 4
"8615" "The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016)" 2
"8616" "The Runner (2015)" 2
"8617" "The Salt of the Earth (2014)" 4
"8618" "The Scorpion King (2002)" 2
"8619" "The Second Best Exotic Marigold Hotel (2015)" 3
"8620" "The Second Renaissance Part II (2003)" 4
"8621" "The Secret Life of Pets (2016)" 3
"8622" "The Shallows (2016)" 2
"8623" "The Shape of Water (2017)" 4
"8624" "The Shining (1997)" 2
"8625" "The Silence of the Hams (1994)" 3
"8626" "The Skeleton Twins (2014)" 3
"8627" "The Space Between Us (2016)" 1
"8628" "The Spectacular Now (2013)" 3
"8629" "The Spiral Staircase (1945)" 4
"8630" "The Spirit of Christmas (1995)" 2
"8631" "The Square (2017)" 4
"8632" "The Squeeze (2015)" 2
"8633" "The Stanford Prison Experiment (2015)" 4
"8634" "The Star Wars Holiday Special (1978)" 0
"8635" "The Survivalist (2015)" 4
"8636" "The Tale of the Bunny Picnic (1986)" 3
"8637" "The Taming of the Scoundrel (1980)" 4
"8638" "The Theory of Everything (2014)" 4
"8639" "The Thief (1997)" 4
"8640" "The Thinning (2016)" 1
"8641" "The Town that Dreaded Sundown (2014)" 3
"8642" "The True Memoirs of an International Assassin (2016)" 3
"8643" "The Trust (2016)" 2
"8644" "The Unauthorized Saved by the Bell Story (2014)" 4
"8645" "The Voices (2014)" 4
"8646" "The Void (2016)" 2
"8647" "The Wailing (2016)" 3
"8648" "The Wait (2015)" 4
"8649" "The Walk (2015)" 3
"8650" "The Way (2010)" 4
"8651" "The Wedding Ringer (2015)" 4
"8652" "The Wild One (1953)" 4
"8653" "The Witch (2015)" 4
"8654" "The Wolfpack (2015)" 4
"8655" "The Wooden Horse (1950)" 3
"8656" "The Year My Voice Broke (1987)" 4
"8657" "Thelma & Louise (1991)" 3
"8658" "Them (Ils) (2006)" 2
"8659" "Them! (1954)" 4
"8660" "Themroc (1973)" 4
"8661" "Theodore Rex (1995)" 2
"8662" "There's Something About Mary (1998)" 4
"8663" "There Once Was a Dog (1982)" 5
"8664" "There Will Be Blood (2007)" 4
"8665" "There Will Come a Day (2013)" 4
"8666" "Theremin: An Electronic Odyssey (1993)" 4
"8667" "Thesis (Tesis) (1996)" 4
"8668" "They (2002)" 2
"8669" "They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982)" 3
"8670" "They Call Me Trinity (1971)" 4
"8671" "They Came Together (2014)" 2
"8672" "They Drive by Night (1940)" 4
"8673" "They Live (1988)" 4
"8674" "They Might Be Giants (1971)" 3
"8675" "They Shoot Horses, Don't They? (1969)" 3
"8676" "Thief (1981)" 4
"8677" "Thief of Bagdad, The (1924)" 4
"8678" "Thief of Bagdad, The (1940)" 3
"8679" "Thief of Paris, The (Le voleur) (1967)" 3
"8680" "Thieves (Voleurs, Les) (1996)" 2
"8681" "Thin Blue Line, The (1988)" 4
"8682" "Thin Line Between Love and Hate, A (1996)" 5
"8683" "Thin Man Goes Home, The (1945)" 4
"8684" "Thin Man, The (1934)" 4
"8685" "Thin Red Line, The (1998)" 3
"8686" "Thing Called Love, The (1993)" 4
"8687" "Thing from Another World, The (1951)" 4
"8688" "Thing with Two Heads, The (1972)" 1
"8689" "Thing, The (1982)" 4
"8690" "Thing, The (2011)" 4
"8691" "Thing: Terror Takes Shape, The (1998)" 1
"8692" "Things to Do in Denver When You're Dead (1995)" 3
"8693" "Things You Can Tell Just by Looking at Her (2000)" 4
"8694" "Think Like a Man (2012)" 2
"8695" "Think Like a Man Too (2014)" 2
"8696" "Thinner (1996)" 3
"8697" "Third Man, The (1949)" 4
"8698" "Third Miracle, The (1999)" 3
"8699" "Thirst (Bakjwi) (2009)" 4
"8700" "Thirteen (2003)" 4
"8701" "Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)" 4
"8702" "Thirteen Days (2000)" 4
"8703" "Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)" 2
"8704" "Thirteenth Floor, The (1999)" 3
"8705" "Thirty-Two Short Films About Glenn Gould (1993)" 4
"8706" "This Boy's Life (1993)" 3
"8707" "This Film Is Not Yet Rated (2006)" 4
"8708" "This Gun for Hire (1942)" NA
"8709" "This Is 40 (2012)" 3
"8710" "This Is England (2006)" 4
"8711" "This Is My Father (1998)" 3
"8712" "This Is Spinal Tap (1984)" 4
"8713" "This Is the End (2013)" 3
"8714" "This Is Where I Leave You (2014)" 3
"8715" "This Island Earth (1955)" 1
"8716" "This Means War (2012)" 3
"8717" "This Must Be the Place (2011)" 4
"8718" "This Property is Condemned (1966)" 4
"8719" "This So-Called Disaster (2003)" 4
"8720" "This World, Then the Fireworks (1997)" 3
"8721" "Thomas Crown Affair, The (1968)" 4
"8722" "Thomas Crown Affair, The (1999)" 4
"8723" "Thor (2011)" 4
"8724" "Thor: Ragnarok (2017)" 4
"8725" "Thor: The Dark World (2013)" 3
"8726" "Thoroughly Modern Millie (1967)" 3
"8727" "Those Happy Days (2006)" 3
"8728" "Those Magnificent Men in Their Flying Machines (1965)" 2
"8729" "Thousand Acres, A (1997)" 2
"8730" "Thousand Clowns, A (1965)" 5
"8731" "Thousand Words, A (2012)" 3
"8732" "Three Billboards Outside Ebbing, Missouri (2017)" 5
"8733" "Three Burials of Melquiades Estrada, The (2006)" 4
"8734" "Three Caballeros, The (1945)" 4
"8735" "Three Colors: Blue (Trois couleurs: Bleu) (1993)" 4
"8736" "Three Colors: Red (Trois couleurs: Rouge) (1994)" 4
"8737" "Three Colors: White (Trzy kolory: Bialy) (1994)" 4
"8738" "Three Days of the Condor (3 Days of the Condor) (1975)" 4
"8739" "Three Faces of Eve, The (1957)" 4
"8740" "Three from Prostokvashino (1978)" 5
"8741" "Three Fugitives (1989)" 1
"8742" "Three Kings (1999)" 4
"8743" "Three Men and a Baby (1987)" 3
"8744" "Three Men and a Cradle (3 hommes et un couffin) (1985)" 4
"8745" "Three Men and a Little Lady (1990)" 3
"8746" "Three Musketeers, The (1948)" 4
"8747" "Three Musketeers, The (1973)" 4
"8748" "Three Musketeers, The (1993)" 3
"8749" "Three Musketeers, The (2011)" 3
"8750" "Three O'Clock High (1987)" 4
"8751" "Three Outlaw Samurai (Sanbiki no samurai) (1964)" 4
"8752" "Three Stooges, The (2012)" 1
"8753" "Three to Tango (1999)" 3
"8754" "Three Wishes (1995)" 3
"8755" "Threesome (1994)" 3
"8756" "Thrill of It All, The (1963)" 3
"8757" "Throne of Blood (Kumonosu jô) (1957)" 4
"8758" "Through a Glass Darkly (Sasom i en spegel) (1961)" 4
"8759" "Throw Momma from the Train (1987)" 3
"8760" "Thumbelina (1994)" 2
"8761" "Thumbsucker (2005)" 3
"8762" "Thunderball (1965)" 3
"8763" "Thunderbirds (2004)" 3
"8764" "Thunderbolt and Lightfoot (1974)" 3
"8765" "Thursday (1998)" 4
"8766" "THX 1138 (1971)" 4
"8767" "Tickling Giants (2017)" 5
"8768" "Tideland (2005)" 3
"8769" "Tie Me Up! Tie Me Down! (!Átame!) (1990)" 3
"8770" "Tie Xi Qu: West of the Tracks (Tiexi qu) (2003)" 4
"8771" "Tiger and the Snow, The (La tigre e la neve) (2005)" 4
"8772" "Tiger Raid (2016)" 2
"8773" "Tigerland (2000)" 4
"8774" "Tigger Movie, The (2000)" 3
"8775" "Tightrope (1984)" 3
"8776" "Tilt (2011)" 2
"8777" "Tim's Vermeer (2013)" 4
"8778" "Time After Time (1979)" 4
"8779" "Time Bandits (1981)" 4
"8780" "Time Code (2000)" 3
"8781" "Time Lapse (2014)" 4
"8782" "Time Machine, The (1960)" 4
"8783" "Time Machine, The (2002)" 3
"8784" "Time Masters (Maîtres du temps, Les) (1982)" 4
"8785" "Time of the Gypsies (Dom za vesanje) (1989)" 4
"8786" "Time Out (L'emploi du temps) (2001)" 3
"8787" "Time to Kill, A (1996)" 4
"8788" "Time Traveler's Wife, The (2009)" 4
"8789" "Timecop (1994)" 2
"8790" "Timecrimes (Cronocrímenes, Los) (2007)" 4
"8791" "Timeline (2003)" 2
"8792" "TiMER (2009)" 4
"8793" "Times of Harvey Milk, The (1984)" 4
"8794" "Tin Cup (1996)" 3
"8795" "Tin Drum, The (Blechtrommel, Die) (1979)" 4
"8796" "Tin Man (2007)" 2
"8797" "Tin Men (1987)" 3
"8798" "Tinker Tailor Soldier Spy (2011)" 4
"8799" "Tinker, Tailor, Soldier, Spy (1979)" 4
"8800" "Titan A.E. (2000)" 3
"8801" "Titanic (1953)" 4
"8802" "Titanic (1997)" 3
"8803" "Titanica (1992)" 2
"8804" "Titicut Follies (1967)" 2
"8805" "Titus (1999)" 4
"8806" "TMNT (Teenage Mutant Ninja Turtles) (2007)" 3
"8807" "To Be and to Have (Etre et avoir) (2002)" 3
"8808" "To Be or Not to Be (1942)" 2
"8809" "To Catch a Thief (1955)" 4
"8810" "To Die For (1995)" 3
"8811" "To Do List, The (2013)" 2
"8812" "To Each His Own (1946)" 4
"8813" "To End All Wars (2001)" 4
"8814" "To Gillian on Her 37th Birthday (1996)" 2
"8815" "To Grandmother's House We Go (1992)" 3
"8816" "To Have and Have Not (1944)" 4
"8817" "To Kill a Mockingbird (1962)" 4
"8818" "To Live (Huozhe) (1994)" 4
"8819" "To Live and Die in L.A. (1985)" 2
"8820" "To Rome with Love (2012)" 3
"8821" "To Sir with Love (1967)" 4
"8822" "To Wong Foo, Thanks for Everything! Julie Newmar (1995)" 3
"8823" "Together (Han ni Zai Yiki) (2002)" 3
"8824" "Together (Tillsammans) (2000)" 4
"8825" "Tokyo-Ga (1985)" 3
"8826" "Tokyo Decadence (Topâzu) (1992)" 4
"8827" "Tokyo Drifter (Tôkyô nagaremono) (1966)" 4
"8828" "Tokyo Godfathers (2003)" 4
"8829" "Tokyo Idols (2017)" 4
"8830" "Tokyo Story (Tôkyô monogatari) (1953)" 3
"8831" "Tokyo Tribe (2014)" 5
"8832" "Tokyo! (2008)" 4
"8833" "Tom & Viv (1994)" 3
"8834" "Tom and Huck (1995)" 3
"8835" "Tom and Jerry: A Nutcracker Tale (2007)" 5
"8836" "Tom and Jerry: Shiver Me Whiskers (2006)" 5
"8837" "Tom Horn (1980)" 4
"8838" "Tom Jones (1963)" 4
"8839" "Tom Segura: Completely Normal (2014)" 5
"8840" "Tom Segura: Disgraceful (2018)" 4
"8841" "Tom Segura: Mostly Stories (2016)" 5
"8842" "Tomb Raider (2018)" 2
"8843" "Tomboy (2011)" 3
"8844" "Tombstone (1993)" 4
"8845" "Tomcats (2001)" 2
"8846" "Tommy (1975)" 3
"8847" "Tommy Boy (1995)" 4
"8848" "Tomorrow (2015)" 4
"8849" "Tomorrow Never Dies (1997)" 3
"8850" "Tomorrowland (2015)" 2
"8851" "Toni Erdmann (2016)" 4
"8852" "Too Big to Fail (2011)" 4
"8853" "Too Funny to Fail: The Life and Death of The Dana Carvey Show (2017)" 4
"8854" "Too Late for Tears (1949)" 4
"8855" "Too Many Cooks (2014)" 3
"8856" "Tooth Fairy (2010)" 2
"8857" "Tooth Fairy 2 (2012)" 0
"8858" "Tootsie (1982)" 3
"8859" "Top Five (2014)" 3
"8860" "Top Gun (1986)" 3
"8861" "Top Hat (1935)" 4
"8862" "Top Secret! (1984)" 4
"8863" "Topaz (1969)" 3
"8864" "Topkapi (1964)" 2
"8865" "Topo, El (1970)" 4
"8866" "Topsy-Turvy (1999)" 4
"8867" "Tora! Tora! Tora! (1970)" 4
"8868" "Tormented (1960)" 1
"8869" "Torn Curtain (1966)" 4
"8870" "Tornado! (1996)" 2
"8871" "Torque (2004)" 2
"8872" "Tortilla Soup (2001)" 3
